0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,file_name,GMM_cluster,DBSCAN_cluster,TSNE_1,TSNE_2
-1.0637558376525345,0.165255014945124,0.6912316200918451,0.2460908218746727,0.8346195285929076,0.7547033046776849,0.8900694034722157,0.4248509370054793,0.7802379362974577,0.9281371563321468,-1.0204148115093914,-0.0543080484658747,1.1629920053325258,-0.1457524068670846,-0.2494286206377428,-0.3061132314393277,-0.2268353503351824,-0.1572184064820711,-0.1796381209841273,-0.1861895818233054,-0.1495463780430642,-0.1066516061073324,-0.063657185025485,-0.0555127108404346,-0.0624790042042654,-0.0193015218764293,-0.0254584168939255,-0.1306340395213024,-0.1590075249527773,-0.0714364487890472,-0.0245511914308519,0.0352997111498318,0.0329982188683657,0.0301888093467736,0.0171516029116037,0.0250250278624672,0.0412863021133398,0.090386321320092,0.1228043541020488,03-01-01-01-01-01-01.wav,1,0,23.7067,-5.2353673
-0.9946255111780224,0.2772795865423413,0.5109768078028329,0.3588475556466355,1.1734367343453296,0.8583105477423648,0.7041624410202414,0.687789841969723,0.7342434083481343,0.4464937849276372,-0.9639836107452028,0.1409959768592556,1.2091768947207828,-0.1457583329360194,-0.2494286206377428,-0.3061131451871799,-0.2268366024259294,-0.1572187102844555,-0.1796387830382318,-0.1861884538532565,-0.1495471880786421,-0.1066515217786024,-0.0636573736815003,-0.0555130573670478,-0.0624790064486334,-0.0193015218764293,-0.0254991390205163,-0.1306344760711856,-0.1590068388349855,-0.0714361053679532,-0.0245509913362698,0.0353012035219188,0.0329984338778421,0.0301897240962262,0.017150267962805,0.0250261294505164,0.0412852043742935,0.090386924113772,0.1228045026770137,03-01-01-01-01-02-01.wav,1,0,23.905962,-4.7568474
-0.9543247611055772,0.2427157061318203,0.7447707934931205,0.211533878355318,0.9673470662307008,0.3848053349753065,0.9075013535895418,0.6955737466038239,0.5457314949403491,0.6735039688557065,-0.9244775818532572,-0.3071828816562879,0.9162270090506978,-0.1867240950650657,-0.3374507309228501,-0.4566603374423819,-0.4309051979335671,-0.3821717477977958,-0.3898978540052057,-0.381970841779988,-0.3104316528165281,-0.1961900187028173,-0.1122519007576009,-0.0506720416060262,0.0037325276360276,0.1196065355036138,-0.4242768188447969,-0.8585274752895332,-1.521584395212142,-1.7072550271506604,-1.903201583611209,-1.7936827418634764,-1.8308742563890368,-1.7924914334902131,-1.642012919372918,-1.670757261932163,-1.592613376946073,-1.4658339968064185,-1.3917541921566698,03-01-01-01-02-01-01.wav,1,-1,46.885693,4.034204
-0.9151181755199246,0.0993594783083463,0.9023496087613916,0.3721468957326691,0.9337259862275628,0.6099698859964368,1.1058406371181804,0.9157410404771498,0.4502371250268422,0.4881356691898021,-0.9025755457806474,0.002205915418516,1.0168937656124386,-0.2877662103063843,-0.4277274476115443,-0.1931061663361304,0.1103192390217678,-0.3981174632346567,-1.3596677526022347,-1.6920237501517044,-0.8224217508712296,0.2423053657771965,0.5045028037676755,-0.1545718003170451,-0.8178054933000587,-0.4631584618622013,-0.3795055331074469,-0.7089343501207828,-1.1175363088939172,-1.3669017694240122,-1.6769410012100352,-1.4960432423600123,-1.5565834689389355,-1.845501793849166,-2.018470023390405,-2.3013293011502025,-2.2527643772336274,-1.681633316187655,-1.0130318112456052,03-01-01-01-02-02-01.wav,0,-1,47.20596,4.2933855
-1.3924396313548688,0.6539416697439108,0.9228235713076892,0.5352345005421449,0.972074705229554,0.8889824032206918,0.8866526520163549,0.7169420029922354,0.4000509873991721,1.1252250822279743,-1.0015209000401228,-0.4890520547443958,0.9939918854011024,-0.4528442016300971,-0.9058154087005438,-1.42571955351363,-1.7621213610767836,-1.9200487064812968,-1.9811453636811007,-2.118178432718524,-2.114268232882938,-1.617486600370089,-1.5715584362629598,-1.6354189715349727,-1.3890515600145668,-1.2893146996397822,-0.8192605430172828,-1.5422474187281758,-2.6491722049794943,-2.8411424589057366,-2.996762479579997,-2.778743861019503,-2.8279630435981287,-2.7976255467286584,-2.522052731123686,-2.3911942383146694,-2.025809385568912,-1.5757066556080586,-1.2334824536727944,03-01-02-01-01-01-01.wav,0,-1,50.136734,8.375077
-1.1494692898827914,0.8772640685862679,1.102437524933999,0.1487606145238399,0.7856677886605854,0.9950820531448686,0.9282813168379952,0.3992568819588752,0.3620251001195206,0.8988257519749167,-0.4885787999448863,-0.6333983779058181,1.202302865848604,-0.1073639615964352,-0.1658722873686297,-0.1576672699720394,-0.0125681559329391,0.1008473208090628,0.0920738962439345,0.1112619186494893,0.1583840240466362,0.1390103023505065,0.2002984435986831,0.2497219281574429,0.2245673085411753,0.2854151609092752,0.0136235445361618,-0.0591298611409192,-0.0245270608559382,0.0909872367510123,0.1630058219434001,0.2185597328125237,0.2199917444796207,0.2129009712745417,0.1829680360638893,0.1933956058251601,0.2013044689510917,0.2387570881051507,0.2603762356099694,03-01-02-01-01-02-01.wav,1,0,23.780025,-7.1993155
-1.1350198823954116,1.0457452724591996,0.8244046628349817,0.518797855644623,0.799292983791324,0.796647329586176,0.8732865845241738,1.206453433178621,0.4762367287717123,1.0654243372179284,-0.5938539742104735,-0.5800920933269179,1.2834547571682793,-0.167466864700684,-0.2967061615611283,-0.390295618471513,-0.3488060426788552,-0.3049209790046391,-0.3362804027132874,-0.3592544815833831,-0.3307691199076609,-0.2532610441561977,-0.2238700533109706,-0.2445927743722742,-0.2446973151580992,-0.2185095514758782,-0.0922519982644014,-0.2529973893875147,-0.3906683382324338,-0.3543944004353625,-0.3566459505396939,-0.2963138987598908,-0.314988275144339,-0.3220396464391796,-0.3168978901420284,-0.3332195929894284,-0.3231805968956708,-0.2777330950941815,-0.2578925674762969,03-01-02-01-02-01-01.wav,1,0,26.172476,-5.4588714
-1.0846814896646952,1.095347160235241,1.048108784819514,0.2875385018033831,1.020703598775149,0.913238069439648,0.9023114039726278,1.1613036140269826,0.4716279443842761,0.8631568733448556,-0.4448619896499641,-0.5197430188067098,1.009009631173874,-0.2775452124249354,-0.5344703134460126,-0.8033789107174785,-0.924022916056446,-0.9657530462895272,-0.9947927508777754,-1.0397811888502857,-0.9988693902510344,-0.7655677155723245,-0.7652783322588531,-0.8799899934610318,-0.8733376536995998,-0.9459673067566255,0.1133895601425996,0.1229737815605915,0.316226543243458,0.4996368435370245,0.6316458721858815,0.6747841894674678,0.6872128247422264,0.6766716619646936,0.6181495974942867,0.6610044552875828,0.6853102651845641,0.7443873601388694,0.8098839513128504,03-01-02-01-02-02-01.wav,1,0,36.093216,-15.689093
-1.50657103179657,1.1630021334770402,1.2397327775705065,0.4996648570095838,0.9353103654281004,1.0825069668785907,0.9126463735027142,0.6880347629921217,0.3323841628779413,1.490035625397272,-0.3549892203137981,-0.3274888493041144,1.0343563765631796,0.138142001811328,0.2306448782143654,0.3119999386362752,0.5205274197106176,0.6844464402986966,0.6751966852425798,0.6852208322154117,0.4518352291787817,0.0651242360915799,0.2233826309527242,0.4179343039606807,0.6064023145908223,0.8360586145877914,0.9560064674948946,1.3489451556464318,1.9942853663786804,1.9507727630795928,2.008449118293864,1.9349851111669345,2.0374289756947537,1.630208315067741,0.7908031012846952,1.0686072054264515,0.967338031058702,0.6393515283719773,-0.0155281911590423,03-01-02-02-01-01-01.wav,5,-1,22.31348,-18.943592
-1.1395515957377784,1.140330678749917,0.7339325290184321,0.3943766321721126,0.4848646891778938,1.0850942230854652,0.449986384821791,0.8971710978718255,-0.1314233534782193,1.0171819058191505,-0.4557369447930943,-0.6534374941081811,1.4242886625351991,-0.1497306458130454,-0.2580957098004233,-0.3216087658560594,-0.2494370010146004,-0.1848466467510907,-0.2092964202010535,-0.2194462226867365,-0.1849889085563516,-0.135912796889679,-0.0963821402000841,-0.0951480867573324,-0.1017891763307636,-0.0636549945709453,-0.0220044484566464,-0.1242712679574626,-0.1469226347585795,-0.0565980265271211,-0.0070068063083406,0.0529886591197256,0.0517779061036852,0.0494648683123783,0.0357281313523241,0.0453181128649019,0.0623611316477741,0.1121657875381401,0.1459052539579333,03-01-02-02-01-02-01.wav,1,0,25.315516,-6.3351684
-1.1587540849619122,1.1892310591643809,1.1516100884446865,0.8321935975198391,0.2215666122105982,1.1225123602655769,0.8875838098214177,1.399616640390252,-0.5018668479529144,1.6281687200878383,-1.0849839740660674,-0.383273928215789,1.2718492157775003,-1.3106922580533815,-1.1881845596641256,-0.653012360850187,0.7258979830319191,0.6590631472437587,-1.0655569334321573,-1.1146589314334463,0.0445950135536858,1.2708673200070435,1.6245217663867069,1.4428167321203271,1.2774756390716022,-0.6820244894103458,-0.3012601571776687,-0.0014390863911267,0.6703576711352185,0.7292636130903655,-0.6936692146314271,-1.596203979588885,0.0708411418089583,1.2037369175574972,0.5748110748359975,0.0706025385999589,0.7838663616231292,1.325722645924732,1.038891063308452,03-01-02-02-02-01-01.wav,5,-1,23.122904,-8.316004
-1.0499919895539394,1.1449246207637949,0.4851275467338107,0.4317747413512421,0.8176172466709943,0.9879491315189726,0.740532912539175,1.11237088707457,-0.3866318432524194,0.7564497490361874,-0.939904529178074,-0.2175710701530771,1.5573975111804437,0.0747051228476557,0.2262698787925887,0.5210359006271478,0.9371952219930036,1.2134806847187067,1.233813023325692,1.322609407181519,1.3609095501772293,1.0520825934623423,1.1334331105965,1.2750751669214022,1.1271355641800056,1.150047407536201,0.1399070571862329,0.1652812729420102,0.3679078252201465,0.5260396906817063,0.6300419704578787,0.6452484771517035,0.6148292443296478,0.5401296079045905,0.4156886339327456,0.3661723827323588,0.3090917043606995,0.2734032813573436,0.1931710852050639,03-01-02-02-02-02-01.wav,0,-1,14.735179,9.712622
-0.6085518149521323,0.8506376940378555,0.468507970296622,0.0229377394914146,0.7904582057727984,0.4563413813089432,0.2207071387957516,0.2209526323265787,0.0842147165067962,0.4939380017476202,-1.216967257889744,-0.0599858010742016,0.9870705125724818,-0.1097378746112409,-0.1709141815644452,-0.1659421604771145,-0.0228515314466461,0.0913323023969926,0.0860649156310775,0.1102694050346149,0.1645342574212526,0.1509286845475967,0.2222450167710544,0.2879016997743914,0.2750560576631741,0.3578550298621167,-0.1128093448496158,-0.2906927773263303,-0.4624446218181577,-0.4429108265711285,-0.4619282467247242,-0.40325636784723,-0.4295636042738322,-0.4408647996505457,-0.4327648833595415,-0.4614092143868993,-0.4581571237023882,-0.4192720271715687,-0.4103066218144038,03-01-03-01-01-01-01.wav,1,0,23.348518,0.28794608
-0.401494740983392,0.8077904125425003,0.3451118690081873,-0.0079154362811697,1.2415557200907847,0.56234061070528,0.5787981142121126,-0.0688022208281683,0.3201767414002503,0.5486177817740323,-1.553456471557113,0.0718383301596638,1.392713961303231,-0.1891612220024716,-0.3440258169634657,-0.4748885506251259,-0.4721838676741511,-0.4557128644419592,-0.4980908272459182,-0.5406008198416046,-0.523860916113474,-0.4124794897252832,-0.4016049786748986,-0.4593227391377404,-0.4569604882823666,-0.4569749896188556,-0.0731581923525066,-0.2180569669837653,-0.3248628551101022,-0.2747205434667685,-0.2642980654808751,-0.205598257744368,-0.2217296002635931,-0.229978494981689,-0.2321680496274711,-0.2455174162480609,-0.2375953114086175,-0.1954022061125784,-0.1774642864417061,03-01-03-01-01-02-01.wav,1,0,35.885143,-4.213211
-0.745765990262313,0.7814599990644892,0.6117249130559081,0.2255105645293303,0.8000531654367877,0.1795080313226701,0.5118321302658195,0.562173167618744,-0.2165531555951815,0.5504755217347533,-2.061316733775882,-0.1539778630257706,1.5385658961131774,-0.1250930185664136,-0.2044217046804007,-0.2259121781677515,-0.1104772796413959,-0.0160158362674748,-0.0294339493452873,-0.0195347093455333,0.0259473714636119,0.0363692783983269,0.0940876059808481,0.1327901038652724,0.1214924383236189,0.1850834036242557,0.0373259075179621,-0.0155861899800337,0.0587837724258559,0.1945671021130998,0.2876885080152219,0.3472589191011234,0.3607495781891781,0.362635056809333,0.3334763496256407,0.3658750280272315,0.3902853404529765,0.4458066453027896,0.4941331985227695,03-01-03-01-02-01-01.wav,1,0,2.92496,-23.176893
-0.6513890372439666,0.5425628681977048,0.5016001336905127,0.9445045859351756,0.9553654315235784,0.4658949808458787,0.4106365380859503,1.1396671144577355,0.1207971953923595,0.8567668329659488,-1.7553360738675905,-0.0548103073665076,1.1482607511936056,-0.2400029080007666,-0.4546075096862023,-0.6710153387972834,-0.7544794537575318,-0.7944004261627388,-0.8529572477681283,-0.9268491928704956,-0.9211084498814752,-0.7271419438856398,-0.7371677824272086,-0.8444372911832261,-0.8165242260641902,-0.8362870285889201,-0.1588406490794395,-0.3744884769667292,-0.6177192007809109,-0.6256859268366093,-0.6651144640860653,-0.5915498064098652,-0.6083456055725391,-0.5992180892145528,-0.5580534346080965,-0.565328326258608,-0.5290064740887264,-0.4515971750048229,-0.3989310060593148,03-01-03-01-02-02-01.wav,1,0,39.871788,-4.0146184
-0.1002991482360748,0.1087730107217418,-0.1538778765615894,-0.0289885212974207,-0.4157539695273971,-0.1448575161351969,0.5471810404693732,-0.7434788040096489,-0.6715249397867092,0.1403886018719163,-1.0854888537642366,-1.936780503706208,0.5262447236118593,-0.1457549980798608,-0.2494286206377428,-0.3061125251717016,-0.2268354893122583,-0.1572172617911786,-0.1796382711456831,-0.1861895052909953,-0.1495467331673458,-0.1066515217786024,-0.0636572706042316,-0.0555127108404346,-0.0624790279598262,-0.0193010407371848,-0.0254780545747707,-0.1306339885813276,-0.1590082560916239,-0.0714354882053683,-0.0245502955817693,0.0353003837007437,0.032997676660261,0.0301903209798198,0.0171507602334411,0.025025496113327,0.0412856017544112,0.0903858591798779,0.1228055099349215,03-01-03-02-01-01-01.wav,1,0,-4.014549,-24.186262
0.2454090452240331,0.4641568020460495,-0.1739248686143447,-0.6832812396623769,0.0923184295464205,0.0729161676046144,0.6971117916137404,-0.8458471989981684,-0.2470415229862909,0.0142195493969442,-1.760714485544734,-1.5637029906468216,1.4721887587214604,-0.1450522148754427,-0.2486881571088231,-0.3075838227727721,-0.2308492792038289,-0.1593279885172763,-0.1765179268385769,-0.1802222865663979,-0.1471509554554235,-0.1100607023339004,-0.06962519397363,-0.0578445026598003,-0.0574004755914527,-0.0110249929187469,-0.0231597374677937,-0.1285887779966993,-0.1633276183875265,-0.0813662824784105,-0.0296046056496309,0.0423238843961568,0.0457301539027323,0.0351218362681082,0.0089468256853098,0.0109759943987401,0.0365704712694537,0.1011113417366369,0.1392683226120707,03-01-03-02-01-02-01.wav,0,0,-2.8576293,-23.486097
0.613441314826484,0.2828199831785252,-0.44319142040084,0.1740874575586611,-0.1530095369794511,0.247961056028009,0.2390185899248114,-0.226537302951076,-0.4006777313352035,-0.1612183187860938,-2.3482027746642067,-0.9769415346380182,1.400845412274938,-0.1457530817640326,-0.2494286206377428,-0.3061131451871799,-0.2268360255503243,-0.1572178372303753,-0.1796386810461434,-0.1861891434614232,-0.1495470184090239,-0.1066515217786024,-0.0636578233966955,-0.0555127108404346,-0.0624791402714206,-0.0193014657977012,-0.0254660400452295,-0.1306340632703396,-0.1590081765583,-0.0714349544431388,-0.0245506262812046,0.0353000369385319,0.0329982398092602,0.0301893049935759,0.0171513646256357,0.0250252744984168,0.0412873487262313,0.0903861522619508,0.1228047202749918,03-01-03-02-02-01-01.wav,1,0,-1.4424534,-23.320143
0.4778107524486613,0.3182795743160173,-0.3312259049464476,0.2168085727188358,-0.4006513407921576,0.2440820519911041,-0.0279106761188228,-0.1639973317046242,-0.3752320865009513,-0.1676256771578501,-2.1526403902236937,-1.5538714627793486,0.8727789898196161,-0.1506487836484399,-0.2569404849542669,-0.309034398110078,-0.2260537308617032,-0.1689490681452876,-0.2091130641381068,-0.2185946909174009,-0.1623222923391284,-0.1021958106311204,-0.064379502045194,-0.082342702512135,-0.1041024905099993,-0.052661859131493,-0.0338662833682716,-0.1516110658533891,-0.2173967276812725,-0.14711649610927,-0.0911431198288139,-0.0121300968711323,-0.0313236330878692,-0.0742295716159946,-0.1006193892639698,-0.0752896963159127,-0.0162521453857171,0.0394730089383109,0.0217665628422269,03-01-03-02-02-02-01.wav,0,0,-1.7090814,-23.167852
-0.9628771876200072,0.6000793191172197,0.6595174716260389,0.1522227012526494,1.045838726305438,0.7266609070982369,0.273053211488132,0.7381524320436603,0.2269155541914064,0.1239981450802074,-0.9559199115407262,-0.4840021861150085,0.118793099929324,-0.1457505479011851,-0.2494289524180377,-0.3061132937325528,-0.2268358199923973,-0.1572183634626554,-0.1796375453648435,-0.1861888274330773,-0.1495472752699745,-0.1066521027098581,-0.0636573080449391,-0.0555127108404346,-0.0624794400059384,-0.0193015218764293,-0.0254665651959021,-0.1306343120855451,-0.1590081830450629,-0.0714361053679532,-0.024552098120837,0.0353005618979933,0.0329989198889238,0.0301892996584864,0.0171509022972337,0.0250242922364938,0.0412862210315221,0.0903860984614441,0.1228054770324403,03-01-04-01-01-01-01.wav,1,0,24.515182,-3.862824
-1.1248837454295062,1.0036150183997932,0.7076284661220181,0.3476227877168134,1.339803540309987,0.8160602471879373,0.592715275435616,0.9892049573001076,0.5995303293251707,0.1005910263515821,-0.8320708565238294,-0.8207909504253281,0.3631835185992845,0.0635300819636934,0.1859231246056768,0.3706256130406044,0.5608374353663172,0.5582345588845848,0.3643700406250731,0.2341738147583416,0.1436099469800641,0.020571230900689,-0.0548887994233419,-0.2104824607911756,-0.3594821291088493,-0.4576856354231253,0.255480370475216,0.3467706841889276,0.5596280126385526,0.5243585578879819,0.3871654420213481,0.2705209732654742,0.211914730843244,0.198760970575119,0.1401556500614488,0.0342529672153543,-0.1584050439107849,-0.352945840352293,-0.5373249358300518,03-01-04-01-01-02-01.wav,0,0,25.759718,-3.962353
